links,Serial #,source,Type,all,annual,country/annual,1 series per country,unique countries,MOU,Country Name,Year,series (at least 3 samples since 1999),AF/AS,Title,frequency,Region,9,samples annual,by,created,Original,official language,links,questionnaire,report
http://catalog.ihsn.org/index.php/catalog/135,166,ihsn,hicex,,,,,,,Bangladesh,2000,,,Household Income and Expenditure Survey 2000 ,,,,,By: Bangladesh Bureau of Statistics,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 14624 Citations: 7 ","Bangladesh, 2000",,http://catalog.ihsn.org/index.php/catalog/135,"http://catalog.ihsn.org/index.php/catalog/135/download/28979""",null
http://catalog.ihsn.org/index.php/catalog/138,159,ihsn,hicex,,,,,,,Bangladesh,2005,,,Household Income and Expenditure Survey 2005 ,,,,,By: Bangladesh Bureau of Statistics,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 8835 Citations: 263 ","Bangladesh, 2005",,http://catalog.ihsn.org/index.php/catalog/138,"http://catalog.ihsn.org/index.php/catalog/138/download/29034""",null
http://catalog.ihsn.org/index.php/catalog/2257,3354,ihsn,hicex,,,,,,,Bangladesh, 2010-2011,,,Household Income and Expenditure Survey 2010 ,,,,,By: Bangladesh Bureau of Statistics - Ministry of Planning,"Created on: May 02, 2012 Last modified: Sep 14, 2013 Views: 29145 Citations: 184 ","Bangladesh, 2010-2011",,http://catalog.ihsn.org/index.php/catalog/2257,http://catalog.ihsn.org/index.php/catalog/2257/download/36930,http://catalog.ihsn.org/index.php/catalog/2257/download/36931
http://catalog.ihsn.org/index.php/catalog/121,6162,ihsn,mics,,,,,,,Bangladesh,1996,,,Multiple Indicator Cluster Survey 1996 ,,,,,By: Bureau of Statistics,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 453 Citations: 7 ","Bangladesh, 1996",,http://catalog.ihsn.org/index.php/catalog/121,null,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/140,6008,ihsn,mics,,,,,,,Bangladesh,2006,,,Multiple Indicator Cluster Survey 2006 ,,,,,By: Bureau of Statistics,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 18369 Citations: 41 ","Bangladesh, 2006",,http://catalog.ihsn.org/index.php/catalog/140,"http://catalog.ihsn.org/index.php/catalog/140/download/29039""","http://catalog.ihsn.org/index.php/catalog/140/download/29042"""
http://catalog.ihsn.org/index.php/catalog/149,5959,ihsn,mics,,,,,,,Bangladesh,2009,,,Multiple Indicator Cluster Survey 2009 ,,,,,By: Bureau of Statistics,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 1108 Citations: 5 ","Bangladesh, 2009",,http://catalog.ihsn.org/index.php/catalog/149,"http://catalog.ihsn.org/index.php/catalog/149/download/29084""","http://catalog.ihsn.org/index.php/catalog/149/download/29085"""
http://catalog.ihsn.org/index.php/catalog/55,6190,ihsn,,,,,,,,Bangladesh, 1975-1976,,,Fertility Survey 1975-1976 ,,,,,By: National Institute of Population Research and Training,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 273","Bangladesh, 1975-1976",,http://catalog.ihsn.org/index.php/catalog/55,null,null
http://catalog.ihsn.org/index.php/catalog/112,201,ihsn,,,,,,,,Bangladesh,1991,,,Household Expenditure Survey 1991-1992 ,,,,,By: Bangladesh Bureau of Statistics (BBS),"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 2569 Citations: 15 ","Bangladesh, 1991",,http://catalog.ihsn.org/index.php/catalog/112,null,null
http://catalog.ihsn.org/index.php/catalog/114,194,ihsn,,,,,,,,Bangladesh, 1991-1992,,,Long-Term Impact of Microcredit Impacts 1991-1992 ,,,,,"By: Shahidur R. Khandker - The World Bank, Bangladesh Institute of Development Studies","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 12528","Bangladesh, 1991-1992",,http://catalog.ihsn.org/index.php/catalog/114,"http://catalog.ihsn.org/index.php/catalog/114/download/43988""","http://catalog.ihsn.org/index.php/catalog/114/download/43989"""
http://catalog.ihsn.org/index.php/catalog/152,187,ihsn,,,,,,,,Bangladesh,1995,,,Household Expenditure Survey 1995-1996 ,,,,,By: Bangladesh Bureau of Statistics (BBS),"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 14890 Citations: 30 ","Bangladesh, 1995",,http://catalog.ihsn.org/index.php/catalog/152,"http://catalog.ihsn.org/index.php/catalog/152/download/29099""","http://catalog.ihsn.org/index.php/catalog/152/download/29100"""
http://catalog.ihsn.org/index.php/catalog/118,6169,ihsn,,,,,,,,Bangladesh,1995,,,"National Survey on Child Labour and Labor Force 1995-1996, Survey on activities and labor force of children/juveniles between 5 and 14 years ",,,,,By: Bangladesh Statistical Bureau (BBS),"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 443","Bangladesh, 1995",,http://catalog.ihsn.org/index.php/catalog/118,"http://catalog.ihsn.org/index.php/catalog/118/download/28913""",null
http://catalog.ihsn.org/index.php/catalog/120,180,ihsn,,,,,,,,Bangladesh, 1996-1997,,,Matlab Health and Socio-Economic Survey 1996 ,,,,,By: National Institute on Aging,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 333","Bangladesh, 1996-1997",,http://catalog.ihsn.org/index.php/catalog/120,null,null
http://catalog.ihsn.org/index.php/catalog/122,173,ihsn,,,,,,,,Bangladesh, 1998-1999,,,Long-Term Impact of Microcredit Impacts 1998-1999 ,,,,,By: Shahidur R. Khandker - The World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 9346","Bangladesh, 1998-1999",,http://catalog.ihsn.org/index.php/catalog/122,"http://catalog.ihsn.org/index.php/catalog/122/download/28929""","http://catalog.ihsn.org/index.php/catalog/122/download/28941"""
http://catalog.ihsn.org/index.php/catalog/124,6148,ihsn,,,,,,,,Bangladesh,1999,,,Service Provision Assessment Survey 1999-2000 ,,,,,"By: Mitra and Associates, National Institute of Population Research and Training (NIPORT)","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 342 Citations: 7 ","Bangladesh, 1999",,http://catalog.ihsn.org/index.php/catalog/124,"http://catalog.ihsn.org/index.php/catalog/124/download/28947""","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/125,6120,ihsn,,,,,,,,Bangladesh,2001,,,Maternal Health Services and Maternal Mortality Survey 2001 ,,,,,"By: Mitra and Associates, National Institute of Population Research and Training (NIPORT), ICDDR,B: Centre for Health and Population Research Dhaka, Bangladesh, Associates for Community and Popul","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 23786 Citations: 1 ","Bangladesh, 2001",,http://catalog.ihsn.org/index.php/catalog/125,"http://catalog.ihsn.org/index.php/catalog/125/download/28949""","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/129,6099,ihsn,,,,,,,,Bangladesh,2002,,,National Child Labor Force Survey 2002-2003 ,,,,,By: Bangladesh Bureau of Statistics (BBS),"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 1243","Bangladesh, 2002",,http://catalog.ihsn.org/index.php/catalog/129,null,"http://catalog.ihsn.org/index.php/catalog/129/download/28955"""
http://catalog.ihsn.org/index.php/catalog/872,6113,ihsn,,,,,,,,Bangladesh,2002,,,Quantitative Service Delivery Survey in Health 2002 ,,,,,By: World Bank,"Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 563","Bangladesh, 2002",,http://catalog.ihsn.org/index.php/catalog/872,"http://catalog.ihsn.org/index.php/catalog/872/download/40120""","http://catalog.ihsn.org/index.php/catalog/872/download/40118"""
http://catalog.ihsn.org/index.php/catalog/133,6057,ihsn,,,,,,,,Bangladesh,2003,,,Integrated Pest Management 2003 ,,,,,"By: Susmita Dasgupta, Craig M. Meisner and David Wheeler - World Bank","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 7275","Bangladesh, 2003",,http://catalog.ihsn.org/index.php/catalog/133,"http://catalog.ihsn.org/index.php/catalog/133/download/28974""","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/2362,6064,ihsn,,,,,,,,Bangladesh,2003,,,"NGOs in Bangladesh: Activities, Resources, and Governance 2003 ",,,,,By: Varun Gauri and Julia Galef - World Bank and Columbia University,"Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 4545","Bangladesh, 2003",,http://catalog.ihsn.org/index.php/catalog/2362,http://catalog.ihsn.org/index.php/catalog/2362/download/37330,null
http://catalog.ihsn.org/index.php/catalog/131,6071,ihsn,,,,,,,,Bangladesh,2003,,,Pesticide Traders 2003 ,,,,,By: Susmita Dasgupta - World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 10752","Bangladesh, 2003",,http://catalog.ihsn.org/index.php/catalog/131,"http://catalog.ihsn.org/index.php/catalog/131/download/28965""","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/132,6078,ihsn,,,,,,,,Bangladesh,2003,,,Pesticide Use 2003 ,,,,,By: Susmita Dasgupta - World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 10421","Bangladesh, 2003",,http://catalog.ihsn.org/index.php/catalog/132,"http://catalog.ihsn.org/index.php/catalog/132/download/28970""","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/873,6085,ihsn,,,,,,,,Bangladesh,2003,,,Quantitative Service Delivery Survey in Education 2003 ,,,,,By: World Bank,"Created on: Sep 30, 2011 Last modified: Sep 14, 2013 Views: 371","Bangladesh, 2003",,http://catalog.ihsn.org/index.php/catalog/873,"http://catalog.ihsn.org/index.php/catalog/873/download/40125""","http://catalog.ihsn.org/index.php/catalog/873/download/40123"""
http://catalog.ihsn.org/index.php/catalog/2246,6092,ihsn,,,,,,,,Bangladesh,2003,,,World Health Survey 2003 ,,,,,By: World Health Organization (WHO),"Created on: May 02, 2012 Last modified: Dec 12, 2013 Views: 6364 Citations: 1 ","Bangladesh, 2003",,http://catalog.ihsn.org/index.php/catalog/2246,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x","/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/136,6050,ihsn,,,,,,,,Bangladesh, 2003-2004,,,Exposure to Indoor Air Pollution 2004 ,,,,,By: The World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 24728","Bangladesh, 2003-2004",,http://catalog.ihsn.org/index.php/catalog/136,"http://catalog.ihsn.org/index.php/catalog/136/download/29015""","http://catalog.ihsn.org/index.php/catalog/136/download/29017"""
http://catalog.ihsn.org/index.php/catalog/257,6029,ihsn,,,,,,,,Bangladesh,2005,,,ACQUIRE Evaluation and Research Studies - Baseline Survey 2005 ,,,,,By: The ACQUIRE Project,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 579","Bangladesh, 2005",,http://catalog.ihsn.org/index.php/catalog/257,null,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/139,5994,ihsn,,,,,,,,Bangladesh, 2005-2006,,,Improving Indoor Air Quality for Poor Families: Controlled Experiments 2005-2006 ,,,,,"By: Susmita Dasgupta, Mainul Huq, M. Khaliquzzaman and David Wheeler - World Bank","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 3449","Bangladesh, 2005-2006",,http://catalog.ihsn.org/index.php/catalog/139,null,null
http://catalog.ihsn.org/index.php/catalog/258,6015,ihsn,,,,,,,,Bangladesh,2006,,,Rapid Health Facility Assessment 2006 ,,,,,By: Project Concern,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 229","Bangladesh, 2006",,http://catalog.ihsn.org/index.php/catalog/258,null,null
http://catalog.ihsn.org/index.php/catalog/141,6022,ihsn,,,,,,,,Bangladesh,2006,,,Urban Health Survey 2006 ,,,,,"By: National Institute of Population Research and Training (NIPORT) - Ministry of Health and Family Welfare, Associates for Community and Population Research (ACPR)","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 48540 Citations: 1 ","Bangladesh, 2006",,http://catalog.ihsn.org/index.php/catalog/141,"http://catalog.ihsn.org/index.php/catalog/141/download/29046""",null
http://catalog.ihsn.org/index.php/catalog/143,5987,ihsn,,,,,,,,Bangladesh,2007,,,Enterprise Survey 2007 ,,,,,By: World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 4354","Bangladesh, 2007",,http://catalog.ihsn.org/index.php/catalog/143,"http://catalog.ihsn.org/index.php/catalog/143/download/29055""",null
http://catalog.ihsn.org/index.php/catalog/144,152,ihsn,,,,,,,,Bangladesh,2008,,,"Addressing Extreme Poverty in Bangladesh – The Case of Monga 2008 - 2009, Round 1 ",,,,,By: The World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 21450","Bangladesh, 2008",,http://catalog.ihsn.org/index.php/catalog/144,"http://catalog.ihsn.org/index.php/catalog/144/download/29059""",null
http://catalog.ihsn.org/index.php/catalog/3805,5973,ihsn,,,,,,,,Bangladesh,2008,,,Global School-based Student Health Survey 2008 ,,,,,"By: World Health Organization, Centers for Disease Control and Prevention","Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 104","Bangladesh, 2008",,http://catalog.ihsn.org/index.php/catalog/3805,http://catalog.ihsn.org/index.php/catalog/3805/download/52589,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/4141,5952,ihsn,,,,,,,,Bangladesh, 2008-2009,,,Household Food Security and Nutrition Assessment 2009 ,,,,,"By: Institute of Public Health Nutrition - Government of the People’s Republic of Bangladesh, Ministry of Health and Family Welfare - Government of the People’s Republic of Bangladesh, United Na","Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 445","Bangladesh, 2008-2009",,http://catalog.ihsn.org/index.php/catalog/4141,http://catalog.ihsn.org/index.php/catalog/4141/download/55397,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x"
http://catalog.ihsn.org/index.php/catalog/145,124,ihsn,,,,,,,,Bangladesh,2009,,,"Addressing Extreme Poverty in Bangladesh – The Case of Monga 2008 - 2009, Round 2 ",,,,,By: The World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 20337","Bangladesh, 2009",,http://catalog.ihsn.org/index.php/catalog/145,"http://catalog.ihsn.org/index.php/catalog/145/download/29066""",null
http://catalog.ihsn.org/index.php/catalog/146,131,ihsn,,,,,,,,Bangladesh,2009,,,"Addressing Extreme Poverty in Bangladesh – The Case of Monga 2008 - 2009, Round 3 ",,,,,By: The World Bank,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 20377","Bangladesh, 2009",,http://catalog.ihsn.org/index.php/catalog/146,"http://catalog.ihsn.org/index.php/catalog/146/download/29071""",null
http://catalog.ihsn.org/index.php/catalog/147,138,ihsn,,,,,,,,Bangladesh,2009,,,Citizen's Experiences of the Legal System 2009 ,,,,,"By: Mitra and Associates, and The World Bank","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 10853","Bangladesh, 2009",,http://catalog.ihsn.org/index.php/catalog/147,"http://catalog.ihsn.org/index.php/catalog/147/download/29077""",null
http://catalog.ihsn.org/index.php/catalog/150,145,ihsn,,,,,,,,Bangladesh,2009,,,Survey of Lighting Systems in Rural Household 2009 ,,,,,By: Deutsche Gesellschaft furTechnische Zusammenarbeit (gtz),"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 425","Bangladesh, 2009",,http://catalog.ihsn.org/index.php/catalog/150,"http://catalog.ihsn.org/index.php/catalog/150/download/29086""","http://catalog.ihsn.org/index.php/catalog/150/download/29087"""
http://catalog.ihsn.org/index.php/catalog/148,5945,ihsn,,,,,,,,Bangladesh,2009,,,Handbook on Impact Evaluation: Quantitative Methods and Practices - Exercises 2009 ,,,,,"By: S. Khandker, G. Koolwal and H. Samad - World Bank","Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 1593","Bangladesh, 2009",,http://catalog.ihsn.org/index.php/catalog/148,null,null
http://catalog.ihsn.org/index.php/catalog/151,5966,ihsn,,,,,,,,Bangladesh,2009,,,Welfare Monitoring Survey 2009 ,,,,,By: Bangladesh Bureau of Statistics - Ministry of Planning,"Created on: Sep 29, 2011 Last modified: Sep 14, 2013 Views: 4553 Citations: 14 ","Bangladesh, 2009",,http://catalog.ihsn.org/index.php/catalog/151,"http://catalog.ihsn.org/index.php/catalog/151/download/29090""","http://catalog.ihsn.org/index.php/catalog/151/download/29095"""
http://catalog.ihsn.org/index.php/catalog/2656,5917,ihsn,,,,,,,,Bangladesh,2011,,,Global Financial Inclusion (Global Findex) Database 2011 ,,,,,"By: Development Research Group, Finance and Private Sector Development Unit - World Bank","Created on: Dec 20, 2012 Last modified: Sep 14, 2013 Views: 969","Bangladesh, 2011",,http://catalog.ihsn.org/index.php/catalog/2656,"/W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/x",null
http://catalog.ihsn.org/index.php/catalog/4098,5896,ihsn,,,,,,,,Bangladesh,2013,,,Enterprise Survey 2013 ,,,,,By: World Bank,"Created on: Feb 19, 2014 Last modified: Feb 19, 2014 Views: 237","Bangladesh, 2013",,http://catalog.ihsn.org/index.php/catalog/4098,http://catalog.ihsn.org/index.php/catalog/4098/download/55191,null
http://catalog.ihsn.org/index.php/catalog/4423,5903,ihsn,,,,,,,,Bangladesh,2013,,,World Bank Country Survey 2013 ,,,,,By: Public Opinion Research Group - The World Bank Group,"Created on: Apr 07, 2014 Last modified: Apr 07, 2014 Views: 150","Bangladesh, 2013",,http://catalog.ihsn.org/index.php/catalog/4423,http://catalog.ihsn.org/index.php/catalog/4423/download/57159,http://catalog.ihsn.org/index.php/catalog/4423/download/57160
http://catalog.ihsn.org/index.php/catalog/2973,7087,ihsn,emp,1,1,,,,,Brazil,2002,1,,Pesquisa Mensal de Emprego 2002 ,m,sa,,,"By: Instituto Brasileiro de Geografi a e Estatística – IBGE - Ministério do Planejamento, Orçamento e Gestão","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 528","Brazil, 2002",,http://catalog.ihsn.org/index.php/catalog/2973,http://catalog.ihsn.org/index.php/catalog/2973/download/44712,null
http://catalog.ihsn.org/index.php/catalog/2974,7073,ihsn,emp,1,1,,,,,Brazil,2003,,,Pesquisa Mensal de Emprego 2003 ,m,sa,,,"By: Instituto Brasileiro de Geografi a e Estatística – IBGE - Ministério do Planejamento, Orçamento e Gestão","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 476","Brazil, 2003",,http://catalog.ihsn.org/index.php/catalog/2974,http://catalog.ihsn.org/index.php/catalog/2974/download/44747,null
http://catalog.ihsn.org/index.php/catalog/2975,7052,ihsn,emp,1,1,,,,,Brazil,2004,,,Pesquisa Mensal de Emprego 2004 ,m,sa,,,"By: Instituto Brasileiro de Geografi a e Estatística – IBGE - Ministério do Planejamento, Orçamento e Gestão","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 241","Brazil, 2004",,http://catalog.ihsn.org/index.php/catalog/2975,http://catalog.ihsn.org/index.php/catalog/2975/download/44758,null
http://catalog.ihsn.org/index.php/catalog/2976,7045,ihsn,emp,1,1,,,,,Brazil,2005,,,Pesquisa Mensal de Emprego 2005 ,m,sa,,,"By: Instituto Brasileiro de Geografi a e Estatística – IBGE - Ministério do Planejamento, Orçamento e Gestão","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 561","Brazil, 2005",,http://catalog.ihsn.org/index.php/catalog/2976,http://catalog.ihsn.org/index.php/catalog/2976/download/44795,null
