17010,ihsn,emp,1,,,,,,Mexico,2012,,,Encuesta Nacional de Ocupación y Empleo 2012 - Trimestre III ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1718","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/2991
17017,ihsn,emp,1,1,1,,,,Mexico,2012,,,Encuesta Nacional de Ocupación y Empleo 2012 - Trimestre IV ,q,nac,1,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1553","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/2990
17187,ihsn,emp,1,,,,,,Mexico, 2005-2006,,,"Encuesta Nacional de Ocupación y Empleo 2005, I Trimestre ",q,nac,,,By: Instituto Nacional de Estadística Geografía e Informática,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 77","Mexico, 2005-2006",,http://catalog.ihsn.org/index.php/catalog/4555
17194,ihsn,emp,1,,,,,,Mexico, 2005-2006,,,"Encuesta Nacional de Ocupación y Empleo 2005, II Trimestre ",q,nac,,,By: Instituto Nacional de Estadística Geografía e Informática,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 197","Mexico, 2005-2006",,http://catalog.ihsn.org/index.php/catalog/4556
17201,ihsn,emp,1,,,,,,Mexico, 2005-2006,,,"Encuesta Nacional de Ocupación y Empleo 2005, III Trimestre ",q,nac,,,By: Instituto Nacional de Estadística Geografía e Informática,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 133","Mexico, 2005-2006",,http://catalog.ihsn.org/index.php/catalog/4557
17208,ihsn,emp,1,1,1,,,,Mexico, 2005-2006,,,"Encuesta Nacional de Ocupación y Empleo 2005, IV Trimestre ",q,nac,1,,By: Instituto Nacional de Estadística Geografía e Informática,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 311","Mexico, 2005-2006",,http://catalog.ihsn.org/index.php/catalog/4558
17145,ihsn,emp,1,1,1,,,,Mexico, 2007-2008,,,"Encuesta Nacional de Ocupación y Empleo 2008, I Trimestre ",q,nac,1,,By: Instituto Nacional de Estadística Geografía e Informática,"Created on: May 19, 2014 Last modified: May 19, 2014 Views: 92","Mexico, 2007-2008",,http://catalog.ihsn.org/index.php/catalog/4567
17152,ihsn,emp,1,,,,,,Mexico, 2007-2008,,,"Encuesta Nacional de Ocupación y Empleo 2008, II Trimestre ",q,nac,,,By: Instituto Nacional de Estadística Geografía e Informática,"Created on: Sep 05, 2014 Last modified: Sep 05, 2014 Views: 22","Mexico, 2007-2008",,http://catalog.ihsn.org/index.php/catalog/4697
2442,ihsn,inc,1,,,,,,Mexico,2002,,,Encuesta Nacional de Ingresos y Gastos de los Hogares 2002 ,a,nac,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI), Dirección General de Estadística (DGE)","Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 1175 Citations: 59 ","Mexico, 2002",,http://catalog.ihsn.org/index.php/catalog/3960
2435,ihsn,inc,1,,,,,,Mexico,2004,,,Encuesta Nacional de Ingresos y Gastos de los Hogares 2004 ,a,nac,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI), Dirección General de Estadística (DGE)","Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 750 Citations: 44 ","Mexico, 2004",,http://catalog.ihsn.org/index.php/catalog/3961
2428,ihsn,inc,1,,,,,,Mexico,2005,,,Encuesta Nacional de Ingresos y Gastos de los Hogares 2005 ,a,nac,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI), Dirección General de Estadística (DGE)","Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 822 Citations: 19 ","Mexico, 2005",,http://catalog.ihsn.org/index.php/catalog/3962
2421,ihsn,inc,1,,,,,,Mexico,2006,,,Encuesta Nacional de Ingresos y Gastos de los Hogares 2006 ,a,nac,,,"By: Instituto Nacional de Estadística, Geografía e Informática (INEGI), Dirección General de Estadística (DGE)","Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 574 Citations: 39 ","Mexico, 2006",,http://catalog.ihsn.org/index.php/catalog/3963
2400,ihsn,inc,1,,,,,,Mexico,2008,,,Encuesta Nacional de Ingresos y Gastos de los Hogares 2008 ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía (INEGI), Dirección General de Estadísticas Sociodemográficas (DGES), Dirección General Adjunta de Encuestas Sociodemográficas y Registros Adm","Created on: Dec 12, 2013 Last modified: Dec 12, 2013 Views: 1447 Citations: 27 ","Mexico, 2008",,http://catalog.ihsn.org/index.php/catalog/3964
